date,dji
23MAY1988,1941.48
24MAY1988,1962.53
25MAY1988,1961.37
26MAY1988,1966.75
27MAY1988,1956.44
31MAY1988,2031.12
01JUN1988,2064.01
02JUN1988,2052.45
03JUN1988,2071.3
06JUN1988,2075.21
07JUN1988,2054.59
08JUN1988,2102.95
09JUN1988,2093.35
10JUN1988,2101.71
13JUN1988,2099.4
14JUN1988,2124.47
15JUN1988,2131.4
16JUN1988,2094.24
17JUN1988,2104.02
20JUN1988,2083.93
21JUN1988,2109.17
22JUN1988,2152.2
23JUN1988,2148.29
24JUN1988,2142.96
27JUN1988,2108.46
28JUN1988,2130.87
29JUN1988,2121.98
30JUN1988,2141.71
01JUL1988,2131.58
05JUL1988,2158.61
06JUL1988,2130.16
07JUL1988,2122.69
08JUL1988,2106.15
11JUL1988,2111.31
12JUL1988,2092.64
13JUL1988,2104.37
14JUL1988,2113.62
15JUL1988,2129.45
18JUL1988,2117.89
19JUL1988,2097.26
20JUL1988,2110.6
21JUL1988,2086.59
22JUL1988,2060.99
25JUL1988,2071.83
26JUL1988,2073.97
27JUL1988,2053.7
28JUL1988,2082.33
29JUL1988,2128.73
01AUG1988,2130.51
02AUG1988,2131.22
03AUG1988,2134.07
04AUG1988,2126.6
05AUG1988,2119.13
08AUG1988,2107.4
09AUG1988,2079.13
10AUG1988,2034.14
11AUG1988,2039.3
12AUG1988,2037.52
15AUG1988,2004.27
16AUG1988,2021.51
17AUG1988,2025.96
18AUG1988,2027.03
19AUG1988,2016
22AUG1988,1990.22
23AUG1988,1989.33
24AUG1988,2026.67
25AUG1988,2010.85
26AUG1988,2017.43
29AUG1988,2041.43
30AUG1988,2038.23
31AUG1988,2031.65
01SEP1988,2002.31
02SEP1988,2054.59
06SEP1988,2065.26
07SEP1988,2065.79
08SEP1988,2063.12
09SEP1988,2068.81
12SEP1988,2072.37
13SEP1988,2083.04
14SEP1988,2100.64
15SEP1988,2092.28
16SEP1988,2098.15
19SEP1988,2081.08
20SEP1988,2087.48
21SEP1988,2090.5
22SEP1988,2080.01
23SEP1988,2090.68
26SEP1988,2085.17
27SEP1988,2082.33
28SEP1988,2085.53
29SEP1988,2119.31
30SEP1988,2112.91
03OCT1988,2105.26
04OCT1988,2102.06
05OCT1988,2106.51
06OCT1988,2107.75
07OCT1988,2150.25
10OCT1988,2158.96
11OCT1988,2156.47
12OCT1988,2126.24
13OCT1988,2133.36
14OCT1988,2133.18
17OCT1988,2140.47
18OCT1988,2159.85
19OCT1988,2137.27
20OCT1988,2181.19
21OCT1988,2183.5
24OCT1988,2170.34
25OCT1988,2173.36
26OCT1988,2165.18
27OCT1988,2140.83
28OCT1988,2149.89
31OCT1988,2148.65
01NOV1988,2150.96
02NOV1988,2156.83
03NOV1988,2170.34
04NOV1988,2145.8
07NOV1988,2124.64
08NOV1988,2127.49
09NOV1988,2118.24
10NOV1988,2114.69
11NOV1988,2067.03
14NOV1988,2065.08
15NOV1988,2077.17
16NOV1988,2038.58
17NOV1988,2052.45
18NOV1988,2062.41
21NOV1988,2065.97
22NOV1988,2077.7
23NOV1988,2092.28
25NOV1988,2074.68
28NOV1988,2081.44
29NOV1988,2101.53
30NOV1988,2114.51
01DEC1988,2101.88
02DEC1988,2092.28
05DEC1988,2123.76
06DEC1988,2149.36
07DEC1988,2153.63
08DEC1988,2141.71
09DEC1988,2143.49
12DEC1988,2139.58
13DEC1988,2143.49
14DEC1988,2134.25
15DEC1988,2133
16DEC1988,2150.71
19DEC1988,2172.68
20DEC1988,2166.07
21DEC1988,2164.64
22DEC1988,2160.36
23DEC1988,2168.93
27DEC1988,2162.68
28DEC1988,2166.43
29DEC1988,2182.68
30DEC1988,2168.57
03JAN1989,2144.64
04JAN1989,2177.68
05JAN1989,2190.54
06JAN1989,2194.29
09JAN1989,2199.46
10JAN1989,2193.21
11JAN1989,2206.43
12JAN1989,2222.32
13JAN1989,2226.07
16JAN1989,2224.64
17JAN1989,2214.64
18JAN1989,2238.75
19JAN1989,2239.11
20JAN1989,2235.36
23JAN1989,2218.39
24JAN1989,2256.43
25JAN1989,2265.89
26JAN1989,2291.07
27JAN1989,2322.86
30JAN1989,2324.11
31JAN1989,2342.32
01FEB1989,2338.21
02FEB1989,2333.75
03FEB1989,2331.25
06FEB1989,2321.07
07FEB1989,2347.14
08FEB1989,2343.21
09FEB1989,2323.04
10FEB1989,2286.07
13FEB1989,2282.5
14FEB1989,2281.25
15FEB1989,2303.93
16FEB1989,2311.43
17FEB1989,2324.82
21FEB1989,2326.43
22FEB1989,2283.93
23FEB1989,2289.46
24FEB1989,2245.54
27FEB1989,2250.36
28FEB1989,2258.39
01MAR1989,2243.04
02MAR1989,2265.71
03MAR1989,2274.29
06MAR1989,2294.82
07MAR1989,2290.71
08MAR1989,2295.54
09MAR1989,2291.43
10MAR1989,2282.14
13MAR1989,2306.25
14MAR1989,2306.25
15MAR1989,2320.54
16MAR1989,2340.71
17MAR1989,2292.14
20MAR1989,2262.5
21MAR1989,2266.25
22MAR1989,2263.21
23MAR1989,2243.04
27MAR1989,2257.86
28MAR1989,2275.54
29MAR1989,2281.52
30MAR1989,2281.34
31MAR1989,2293.62
03APR1989,2304.8
04APR1989,2298.2
05APR1989,2304.8
06APR1989,2291.97
07APR1989,2304.8
10APR1989,2301.87
11APR1989,2311.58
12APR1989,2319.65
13APR1989,2296
14APR1989,2337.06
17APR1989,2337.79
18APR1989,2379.4
19APR1989,2386.91
20APR1989,2377.38
21APR1989,2409.46
24APR1989,2402.68
25APR1989,2386.91
26APR1989,2389.11
27APR1989,2418.99
28APR1989,2418.8
01MAY1989,2414.96
02MAY1989,2402.86
03MAY1989,2393.7
04MAY1989,2384.9
05MAY1989,2381.96
08MAY1989,2376.47
09MAY1989,2371.33
10MAY1989,2374.45
11MAY1989,2382.88
12MAY1989,2439.7
15MAY1989,2463.89
16MAY1989,2453.45
17MAY1989,2462.43
18MAY1989,2470.12
19MAY1989,2501.1
22MAY1989,2502.02
23MAY1989,2478.01
24MAY1989,2483.87
25MAY1989,2482.59
26MAY1989,2493.77
30MAY1989,2475.55
31MAY1989,2480.15
01JUN1989,2490.63
02JUN1989,2517.83
05JUN1989,2480.7
06JUN1989,2496.32
07JUN1989,2512.32
08JUN1989,2516.91
09JUN1989,2513.42
12JUN1989,2518.84
13JUN1989,2503.54
14JUN1989,2503.36
15JUN1989,2475
16JUN1989,2486.38
19JUN1989,2479.89
20JUN1989,2472.88
21JUN1989,2464.91
22JUN1989,2482.17
23JUN1989,2531.87
26JUN1989,2511.38
27JUN1989,2526.37
28JUN1989,2504.74
29JUN1989,2458.27
30JUN1989,2440.06
03JUL1989,2452.77
05JUL1989,2456.56
06JUL1989,2462.44
07JUL1989,2487.86
10JUL1989,2502.66
11JUL1989,2514.61
12JUL1989,2532.63
13JUL1989,2538.32
14JUL1989,2554.82
17JUL1989,2553.49
18JUL1989,2544.76
19JUL1989,2584.41
20JUL1989,2575.49
21JUL1989,2607.36
24JUL1989,2584.98
25JUL1989,2583.08
26JUL1989,2613.05
27JUL1989,2635.43
28JUL1989,2635.24
31JUL1989,2660.66
01AUG1989,2641.12
02AUG1989,2657.44
03AUG1989,2661.61
04AUG1989,2653.45
07AUG1989,2694.99
08AUG1989,2699.17
09AUG1989,2686.08
10AUG1989,2712.63
11AUG1989,2683.99
14AUG1989,2677.92
15AUG1989,2687.78
16AUG1989,2693.29
17AUG1989,2679.63
18AUG1989,2687.97
21AUG1989,2647
22AUG1989,2650.99
23AUG1989,2678.11
24AUG1989,2734.64
25AUG1989,2732.36
28AUG1989,2743.36
29AUG1989,2726.63
30AUG1989,2728.15
31AUG1989,2737.27
01SEP1989,2752.09
05SEP1989,2744.68
06SEP1989,2719.79
07SEP1989,2706.88
08SEP1989,2709.54
11SEP1989,2704.41
12SEP1989,2707.26
13SEP1989,2679.52
14SEP1989,2664.89
15SEP1989,2674.58
18SEP1989,2687.5
19SEP1989,2687.31
20SEP1989,2683.89
21SEP1989,2680.28
22SEP1989,2681.61
25SEP1989,2659.19
26SEP1989,2663.94
27SEP1989,2673.06
28SEP1989,2694.91
29SEP1989,2692.82
02OCT1989,2713.72
03OCT1989,2754.56
04OCT1989,2771.09
05OCT1989,2773.56
06OCT1989,2785.52
09OCT1989,2791.41
10OCT1989,2785.33
11OCT1989,2773.36
12OCT1989,2759.84
13OCT1989,2569.26
16OCT1989,2657.38
17OCT1989,2638.73
18OCT1989,2643.65
19OCT1989,2683.2
20OCT1989,2689.14
23OCT1989,2662.91
24OCT1989,2659.22
25OCT1989,2653.28
26OCT1989,2613.73
27OCT1989,2596.72
30OCT1989,2603.48
31OCT1989,2645.08
01NOV1989,2645.9
02NOV1989,2631.56
03NOV1989,2629.51
06NOV1989,2582.17
07NOV1989,2597.13
08NOV1989,2623.36
09NOV1989,2603.69
10NOV1989,2625.61
13NOV1989,2626.43
14NOV1989,2610.25
15NOV1989,2632.58
16NOV1989,2635.66
17NOV1989,2652.66
20NOV1989,2632.04
21NOV1989,2639.29
22NOV1989,2656.78
24NOV1989,2675.55
27NOV1989,2694.97
28NOV1989,2702.01
29NOV1989,2688.78
30NOV1989,2706.27
01DEC1989,2747.65
04DEC1989,2753.63
05DEC1989,2741.68
06DEC1989,2736.77
07DEC1989,2720.78
08DEC1989,2731.44
11DEC1989,2728.24
12DEC1989,2752.13
13DEC1989,2761.09
14DEC1989,2753.63
15DEC1989,2739.55
18DEC1989,2697.53
19DEC1989,2695.61
20DEC1989,2687.93
21DEC1989,2691.13
22DEC1989,2711.39
26DEC1989,2709.26
27DEC1989,2724.4
28DEC1989,2732.3
29DEC1989,2753.2
02JAN1990,2810.15
03JAN1990,2809.73
04JAN1990,2796.08
05JAN1990,2773.25
08JAN1990,2794.37
09JAN1990,2766
10JAN1990,2750.64
11JAN1990,2760.67
12JAN1990,2689.21
15JAN1990,2669.37
16JAN1990,2692.62
17JAN1990,2659.13
18JAN1990,2666.38
19JAN1990,2677.9
22JAN1990,2600.45
23JAN1990,2615.32
24JAN1990,2604.5
25JAN1990,2561.04
26JAN1990,2559.23
29JAN1990,2553.38
30JAN1990,2543.24
31JAN1990,2590.54
01FEB1990,2586.26
02FEB1990,2602.7
05FEB1990,2622.52
06FEB1990,2606.31
07FEB1990,2640.09
08FEB1990,2644.37
09FEB1990,2648.2
12FEB1990,2619.14
13FEB1990,2624.1
14FEB1990,2624.32
15FEB1990,2649.55
16FEB1990,2635.59
20FEB1990,2596.85
21FEB1990,2583.56
22FEB1990,2574.77
23FEB1990,2564.19
26FEB1990,2602.48
27FEB1990,2617.12
28FEB1990,2627.25
01MAR1990,2635.59
02MAR1990,2660.36
05MAR1990,2649.55
06MAR1990,2676.8
07MAR1990,2669.59
08MAR1990,2696.17
09MAR1990,2683.33
12MAR1990,2686.71
13MAR1990,2674.55
14MAR1990,2687.84
15MAR1990,2695.72
16MAR1990,2741.22
19MAR1990,2755.63
20MAR1990,2738.74
21MAR1990,2727.93
22MAR1990,2695.72
23MAR1990,2704.28
26MAR1990,2707.66
27MAR1990,2736.94
28MAR1990,2743.69
29MAR1990,2727.7
30MAR1990,2707.21
02APR1990,2700.45
03APR1990,2736.71
04APR1990,2719.37
05APR1990,2721.17
06APR1990,2717.12
09APR1990,2722.07
10APR1990,2731.08
11APR1990,2729.73
12APR1990,2751.8
16APR1990,2763.06
17APR1990,2765.77
18APR1990,2732.88
19APR1990,2711.94
20APR1990,2695.95
23APR1990,2666.67
24APR1990,2654.5
25APR1990,2666.44
26APR1990,2676.58
27APR1990,2645.05
30APR1990,2656.76
01MAY1990,2668.92
02MAY1990,2689.64
03MAY1990,2696.17
04MAY1990,2710.36
07MAY1990,2721.62
08MAY1990,2733.56
09MAY1990,2732.88
10MAY1990,2738.51
11MAY1990,2801.58
14MAY1990,2821.53
15MAY1990,2822.45
16MAY1990,2819.68
17MAY1990,2831.71
18MAY1990,2819.91
21MAY1990,2844.68
22MAY1990,2852.23
23MAY1990,2856.26
24MAY1990,2855.55
25MAY1990,2820.92
29MAY1990,2870.49
30MAY1990,2878.56
31MAY1990,2876.66
01JUN1990,2900.97
04JUN1990,2935.19
05JUN1990,2925
06JUN1990,2911.65
07JUN1990,2897.33
08JUN1990,2862.38
11JUN1990,2892.57
12JUN1990,2933.42
13JUN1990,2929.7
14JUN1990,2928.22
15JUN1990,2935.89
18JUN1990,2882.18
19JUN1990,2893.56
20JUN1990,2895.3
21JUN1990,2901.73
22JUN1990,2857.18
25JUN1990,2845.05
26JUN1990,2842.33
27JUN1990,2862.13
28JUN1990,2878.71
29JUN1990,2880.69
02JUL1990,2899.26
03JUL1990,2911.63
05JUL1990,2879.21
06JUL1990,2904.95
09JUL1990,2914.11
10JUL1990,2890.84
11JUL1990,2932.67
12JUL1990,2969.8
13JUL1990,2980.2
16JUL1990,2999.75
17JUL1990,2999.75
18JUL1990,2981.68
19JUL1990,2993.81
20JUL1990,2961.14
23JUL1990,2904.7
24JUL1990,2922.52
25JUL1990,2930.94
26JUL1990,2920.79
27JUL1990,2898.51
30JUL1990,2917.33
31JUL1990,2905.2
01AUG1990,2899.26
02AUG1990,2864.6
03AUG1990,2809.65
06AUG1990,2716.34
07AUG1990,2710.64
08AUG1990,2734.9
09AUG1990,2758.91
10AUG1990,2716.58
13AUG1990,2746.78
14AUG1990,2747.77
15AUG1990,2748.27
16AUG1990,2681.44
17AUG1990,2644.8
20AUG1990,2656.44
21AUG1990,2603.96
22AUG1990,2560.15
23AUG1990,2483.42
24AUG1990,2532.92
27AUG1990,2611.63
28AUG1990,2614.85
29AUG1990,2632.43
30AUG1990,2593.32
31AUG1990,2614.36
04SEP1990,2613.37
05SEP1990,2628.22
06SEP1990,2596.29
07SEP1990,2619.55
10SEP1990,2615.59
11SEP1990,2612.62
12SEP1990,2625.74
13SEP1990,2582.67
14SEP1990,2564.11
17SEP1990,2567.33
18SEP1990,2571.29
19SEP1990,2557.43
20SEP1990,2518.32
21SEP1990,2512.38
24SEP1990,2452.97
25SEP1990,2485.64
26SEP1990,2459.65
27SEP1990,2427.48
28SEP1990,2452.48
01OCT1990,2515.84
02OCT1990,2505.2
03OCT1990,2489.36
04OCT1990,2516.83
05OCT1990,2510.64
08OCT1990,2523.76
09OCT1990,2445.54
10OCT1990,2407.92
11OCT1990,2365.1
12OCT1990,2398.02
15OCT1990,2416.34
16OCT1990,2381.19
17OCT1990,2387.87
18OCT1990,2452.72
19OCT1990,2520.79
22OCT1990,2516.09
23OCT1990,2494.06
24OCT1990,2504.21
25OCT1990,2484.16
26OCT1990,2436.14
29OCT1990,2430.2
30OCT1990,2448.02
31OCT1990,2442.33
01NOV1990,2454.95
02NOV1990,2490.84
05NOV1990,2502.23
06NOV1990,2485.15
07NOV1990,2440.84
08NOV1990,2443.81
09NOV1990,2488.61
12NOV1990,2540.35
13NOV1990,2535.4
14NOV1990,2559.65
15NOV1990,2545.05
16NOV1990,2550.25
19NOV1990,2565.35
20NOV1990,2530.2
21NOV1990,2539.36
23NOV1990,2527.23
26NOV1990,2533.17
27NOV1990,2543.81
28NOV1990,2535.15
29NOV1990,2518.81
30NOV1990,2559.65
03DEC1990,2565.59
04DEC1990,2579.7
05DEC1990,2610.4
06DEC1990,2602.48
07DEC1990,2590.1
10DEC1990,2596.78
11DEC1990,2586.14
12DEC1990,2622.28
13DEC1990,2614.36
14DEC1990,2593.81
17DEC1990,2593.32
18DEC1990,2626.73
19DEC1990,2626.73
20DEC1990,2629.46
21DEC1990,2633.66
24DEC1990,2621.29
26DEC1990,2637.13
27DEC1990,2625.5
28DEC1990,2629.21
31DEC1990,2633.66
02JAN1991,2610.64
03JAN1991,2573.51
04JAN1991,2566.09
07JAN1991,2522.77
08JAN1991,2509.41
09JAN1991,2470.3
10JAN1991,2498.76
11JAN1991,2501.49
14JAN1991,2483.91
15JAN1991,2490.59
16JAN1991,2508.91
17JAN1991,2623.51
18JAN1991,2646.78
21JAN1991,2629.21
22JAN1991,2603.22
23JAN1991,2619.06
24JAN1991,2643.07
25JAN1991,2659.41
28JAN1991,2654.46
29JAN1991,2662.62
30JAN1991,2713.12
31JAN1991,2736.39
01FEB1991,2730.69
04FEB1991,2772.28
05FEB1991,2788.37
06FEB1991,2830.94
07FEB1991,2810.64
08FEB1991,2830.69
11FEB1991,2902.23
12FEB1991,2874.75
13FEB1991,2909.16
14FEB1991,2877.23
15FEB1991,2934.65
19FEB1991,2932.18
20FEB1991,2899.01
21FEB1991,2891.83
22FEB1991,2889.36
25FEB1991,2887.87
26FEB1991,2864.6
27FEB1991,2889.11
28FEB1991,2882.18
01MAR1991,2909.9
04MAR1991,2914.11
05MAR1991,2972.52
06MAR1991,2973.27
07MAR1991,2963.37
08MAR1991,2955.2
11MAR1991,2939.36
12MAR1991,2922.52
13MAR1991,2955.2
14MAR1991,2952.23
15MAR1991,2948.27
18MAR1991,2929.95
19MAR1991,2867.82
20MAR1991,2872.03
21MAR1991,2855.45
22MAR1991,2858.91
25MAR1991,2865.84
26MAR1991,2914.85
27MAR1991,2917.57
28MAR1991,2913.86
01APR1991,2881.19
02APR1991,2945.05
03APR1991,2926.73
04APR1991,2924.5
05APR1991,2896.78
08APR1991,2918.56
09APR1991,2873.02
10APR1991,2874.5
11APR1991,2905.45
12APR1991,2920.79
15APR1991,2933.17
16APR1991,2986.88
17APR1991,3004.46
18APR1991,2999.26
19APR1991,2965.59
22APR1991,2927.72
23APR1991,2930.45
24APR1991,2949.5
25APR1991,2921.04
26APR1991,2912.38
29APR1991,2876.98
30APR1991,2887.87
01MAY1991,2930.2
02MAY1991,2938.61
03MAY1991,2938.86
06MAY1991,2941.64
07MAY1991,2917.49
08MAY1991,2930.9
09MAY1991,2971.15
10MAY1991,2920.17
13MAY1991,2924.42
14MAY1991,2886.85
15MAY1991,2865.38
16MAY1991,2894.01
17MAY1991,2886.63
20MAY1991,2892.22
21MAY1991,2906.08
22MAY1991,2910.33
23MAY1991,2900.04
24MAY1991,2913.91
28MAY1991,2958.86
29MAY1991,2969.59
30MAY1991,3000.45
31MAY1991,3027.5
03JUN1991,3035.33
04JUN1991,3027.95
05JUN1991,3005.37
06JUN1991,2994.86
07JUN1991,2976.74
10JUN1991,2975.4
11JUN1991,2985.91
12JUN1991,2961.99
13JUN1991,2965.12
14JUN1991,3000.45
17JUN1991,2993.96
18JUN1991,2986.81
19JUN1991,2955.5
20JUN1991,2953.94
21JUN1991,2965.56
24JUN1991,2913.01
25JUN1991,2910.11
26JUN1991,2913.01
27JUN1991,2934.93
28JUN1991,2906.75
01JUL1991,2958.41
02JUL1991,2972.72
03JUL1991,2934.7
05JUL1991,2932.47
08JUL1991,2961.99
09JUL1991,2947.23
10JUL1991,2944.77
11JUL1991,2959.75
12JUL1991,2980.77
15JUL1991,2990.61
16JUL1991,2983.9
17JUL1991,2978.76
18JUL1991,3016.32
19JUL1991,3016.32
22JUL1991,3012.97
23JUL1991,2983.23
24JUL1991,2966.23
25JUL1991,2980.1
26JUL1991,2972.5
29JUL1991,2985.24
30JUL1991,3016.32
31JUL1991,3024.82
01AUG1991,3017.67
02AUG1991,3006.26
05AUG1991,2989.04
06AUG1991,3027.28
07AUG1991,3026.61
08AUG1991,3013.86
09AUG1991,2996.2
12AUG1991,3001.34
13AUG1991,3008.72
14AUG1991,3005.37
15AUG1991,2998.43
16AUG1991,2968.02
19AUG1991,2898.03
20AUG1991,2913.69
21AUG1991,3001.79
22AUG1991,3007.38
23AUG1991,3040.25
26AUG1991,3039.36
27AUG1991,3026.16
28AUG1991,3055.23
29AUG1991,3049.64
30AUG1991,3043.6
03SEP1991,3017.67
04SEP1991,3008.5
05SEP1991,3008.5
06SEP1991,3011.63
09SEP1991,3007.16
10SEP1991,2982.56
11SEP1991,2987.03
12SEP1991,3007.83
13SEP1991,2985.69
16SEP1991,3015.21
17SEP1991,3013.19
18SEP1991,3017.89
19SEP1991,3024.37
20SEP1991,3019.23
23SEP1991,3010.51
24SEP1991,3029.07
25SEP1991,3021.02
26SEP1991,3017.22
27SEP1991,3006.04
30SEP1991,3016.77
01OCT1991,3018.34
02OCT1991,3012.52
03OCT1991,2984.79
04OCT1991,2961.76
07OCT1991,2942.75
08OCT1991,2963.77
09OCT1991,2946.33
10OCT1991,2976.52
11OCT1991,2983.68
14OCT1991,3019.45
15OCT1991,3041.37
16OCT1991,3061.72
17OCT1991,3053
18OCT1991,3077.15
21OCT1991,3060.38
22OCT1991,3039.8
23OCT1991,3040.92
24OCT1991,3016.32
25OCT1991,3004.92
28OCT1991,3045.62
29OCT1991,3061.94
30OCT1991,3071.78
31OCT1991,3069.1
01NOV1991,3056.35
04NOV1991,3045.62
05NOV1991,3031.31
06NOV1991,3038.46
07NOV1991,3054.11
08NOV1991,3045.62
11NOV1991,3042.26
12NOV1991,3054.11
13NOV1991,3065.3
14NOV1991,3063.51
15NOV1991,2943.2
18NOV1991,2972.72
19NOV1991,2931.57
20NOV1991,2930.01
21NOV1991,2932.69
22NOV1991,2902.73
25NOV1991,2902.06
26NOV1991,2916.14
27NOV1991,2900.04
29NOV1991,2894.68
02DEC1991,2935.38
03DEC1991,2929.56
04DEC1991,2911.67
05DEC1991,2889.09
06DEC1991,2886.4
09DEC1991,2871.65
10DEC1991,2863.82
11DEC1991,2865.38
12DEC1991,2895.13
13DEC1991,2914.36
16DEC1991,2919.05
17DEC1991,2902.28
18DEC1991,2908.09
19DEC1991,2914.36
20DEC1991,2934.48
23DEC1991,3022.58
24DEC1991,3050.98
26DEC1991,3082.96
27DEC1991,3101.52
30DEC1991,3163.91
31DEC1991,3168.83
02JAN1992,3172.41
03JAN1992,3201.48
06JAN1992,3200.13
07JAN1992,3204.83
08JAN1992,3203.94
09JAN1992,3209.53
10JAN1992,3199.46
13JAN1992,3185.6
14JAN1992,3246.2
15JAN1992,3258.5
16JAN1992,3249.55
17JAN1992,3264.98
20JAN1992,3254.02
21JAN1992,3223.39
22JAN1992,3255.81
23JAN1992,3226.74
24JAN1992,3232.78
27JAN1992,3240.61
28JAN1992,3272.14
29JAN1992,3224.96
30JAN1992,3244.86
31JAN1992,3223.39
03FEB1992,3234.12
04FEB1992,3272.81
05FEB1992,3257.6
06FEB1992,3255.59
07FEB1992,3225.4
10FEB1992,3245.08
11FEB1992,3251.57
12FEB1992,3276.83
13FEB1992,3246.65
14FEB1992,3245.97
18FEB1992,3224.73
19FEB1992,3230.32
20FEB1992,3280.63
21FEB1992,3280.19
24FEB1992,3282.42
25FEB1992,3257.83
26FEB1992,3283.32
27FEB1992,3269.45
28FEB1992,3267.67
02MAR1992,3275.27
03MAR1992,3290.25
04MAR1992,3268.56
05MAR1992,3241.5
06MAR1992,3221.6
09MAR1992,3215.12
10MAR1992,3230.99
11MAR1992,3208.63
12MAR1992,3208.63
13MAR1992,3235.91
16MAR1992,3236.36
17MAR1992,3256.04
18MAR1992,3254.25
19MAR1992,3261.4
20MAR1992,3276.39
23MAR1992,3272.14
24MAR1992,3260.96
25MAR1992,3259.39
26MAR1992,3267.67
27MAR1992,3231.44
30MAR1992,3235.24
31MAR1992,3235.47
01APR1992,3249.33
02APR1992,3234.12
03APR1992,3249.11
06APR1992,3275.49
07APR1992,3213.55
08APR1992,3181.35
09APR1992,3224.96
10APR1992,3255.37
13APR1992,3269.9
14APR1992,3306.13
15APR1992,3353.76
16APR1992,3366.5
20APR1992,3336.31
21APR1992,3343.25
22APR1992,3338.77
23APR1992,3348.61
24APR1992,3324.46
27APR1992,3304.56
28APR1992,3307.92
29APR1992,3333.18
30APR1992,3359.12
01MAY1992,3336.09
04MAY1992,3378.13
05MAY1992,3359.35
06MAY1992,3369.41
07MAY1992,3363.37
08MAY1992,3369.41
11MAY1992,3397.58
12MAY1992,3385.12
13MAY1992,3391.98
14MAY1992,3368.88
15MAY1992,3353.09
18MAY1992,3376.03
19MAY1992,3397.99
20MAY1992,3393.84
21MAY1992,3378.71
22MAY1992,3386.77
26MAY1992,3364.21
27MAY1992,3370.44
28MAY1992,3398.43
29MAY1992,3396.88
01JUN1992,3413.21
02JUN1992,3396.1
03JUN1992,3406.99
04JUN1992,3399.73
05JUN1992,3398.69
08JUN1992,3404.13
09JUN1992,3369.92
10JUN1992,3343.22
11JUN1992,3351.51
12JUN1992,3354.36
15JUN1992,3354.9
16JUN1992,3329.49
17JUN1992,3287.76
18JUN1992,3274.12
19JUN1992,3285.35
22JUN1992,3280.8
23JUN1992,3285.62
24JUN1992,3290.7
25JUN1992,3284.01
26JUN1992,3282.41
29JUN1992,3319.86
30JUN1992,3318.52
01JUL1992,3354.1
02JUL1992,3330.29
06JUL1992,3339.2
07JUL1992,3295.17
08JUL1992,3293.28
09JUL1992,3324.08
10JUL1992,3330.56
13JUL1992,3337.31
14JUL1992,3358.39
15JUL1992,3345.42
16JUL1992,3361.63
17JUL1992,3331.64
20JUL1992,3303
21JUL1992,3308.41
22JUL1992,3277.61
23JUL1992,3290.04
24JUL1992,3285.71
27JUL1992,3282.2
28JUL1992,3334.07
29JUL1992,3379.19
30JUL1992,3391.89
31JUL1992,3393.78
03AUG1992,3395.4
04AUG1992,3384.32
05AUG1992,3365.14
06AUG1992,3340.56
07AUG1992,3332.18
10AUG1992,3337.58
11AUG1992,3331.1
12AUG1992,3320.83
13AUG1992,3313.27
14AUG1992,3328.94
17AUG1992,3324.89
18AUG1992,3329.48
19AUG1992,3307.06
20AUG1992,3304.89
21AUG1992,3254.1
24AUG1992,3228.17
25AUG1992,3232.22
26AUG1992,3246.81
27AUG1992,3254.64
28AUG1992,3267.61
31AUG1992,3257.35
01SEP1992,3266.26
02SEP1992,3290.31
03SEP1992,3292.2
04SEP1992,3281.93
08SEP1992,3260.59
09SEP1992,3271.39
10SEP1992,3305.16
11SEP1992,3305.7
14SEP1992,3376.22
15SEP1992,3327.32
16SEP1992,3319.21
17SEP1992,3315.7
18SEP1992,3327.05
21SEP1992,3320.83
22SEP1992,3280.85
23SEP1992,3278.69
24SEP1992,3287.87
25SEP1992,3250.32
28SEP1992,3276.26
29SEP1992,3266.8
30SEP1992,3271.66
01OCT1992,3254.37
02OCT1992,3200.61
05OCT1992,3179
06OCT1992,3178.19
07OCT1992,3152.25
08OCT1992,3176.03
09OCT1992,3136.58
12OCT1992,3174.41
13OCT1992,3201.42
14OCT1992,3195.48
15OCT1992,3174.68
16OCT1992,3174.41
19OCT1992,3188.45
20OCT1992,3186.02
21OCT1992,3187.1
22OCT1992,3200.88
23OCT1992,3207.64
26OCT1992,3244.11
27OCT1992,3235.73
28OCT1992,3251.4
29OCT1992,3246.27
30OCT1992,3226.28
02NOV1992,3262.21
03NOV1992,3252.48
04NOV1992,3223.04
05NOV1992,3243.84
06NOV1992,3240.06
09NOV1992,3240.87
10NOV1992,3225.47
11NOV1992,3240.33
12NOV1992,3239.79
13NOV1992,3233.03
16NOV1992,3205.74
17NOV1992,3193.32
18NOV1992,3207.37
19NOV1992,3209.53
20NOV1992,3227.36
23NOV1992,3223.04
24NOV1992,3248.7
25NOV1992,3266.26
27NOV1992,3282.2
30NOV1992,3305.16
01DEC1992,3294.36
02DEC1992,3286.25
03DEC1992,3276.53
04DEC1992,3288.68
07DEC1992,3307.33
08DEC1992,3322.18
09DEC1992,3323.81
10DEC1992,3312.19
11DEC1992,3304.08
14DEC1992,3292.2
15DEC1992,3284.36
16DEC1992,3255.18
17DEC1992,3269.23
18DEC1992,3313.27
21DEC1992,3312.46
22DEC1992,3321.1
23DEC1992,3313.54
24DEC1992,3326.24
28DEC1992,3333.26
29DEC1992,3310.84
30DEC1992,3321.1
31DEC1992,3301.11
04JAN1993,3309.22
05JAN1993,3307.87
06JAN1993,3305.16
07JAN1993,3268.96
08JAN1993,3251.67
11JAN1993,3262.75
12JAN1993,3264.64
